40.416728;-3.702536;40.417218;-3.703551;40.417243;-3.705486;40.417198;-3.706666;40.394761;-3.694261;40.393047;-3.693984;40.392047;-3.693443;40.390926;-3.692797;40.389914;-3.692258;40.388943;-3.69285;40.38816;-3.691942;40.387628;-3.690775;40.389149;-3.691678;40.390592;-3.692489;40.391978;-3.693336;40.392822;-3.693774;40.393914;-3.694394;40.394819;-3.694625;40.39583;-3.69461;40.396882;-3.694541;40.397936;-3.694353;40.398964;-3.694312;40.400257;-3.694062;40.401395;-3.693935;40.402545;-3.693759;40.403664;-3.693682;40.404733;-3.693607;40.406053;-3.693466;40.40735;-3.693069;40.408342;-3.692
40.40963;-3.692117;40.410675;-3.692447;40.411793;-3.692689;40.41301;-3.692949;40.41414;-3.693191;40.415045;-3.693419;40.416258;-3.693551;40.417282;-3.693346;40.418205;-3.693125;40.419043;-3.69252;40.420032;-3.692376;40.421013;-3.691924;40.42187;-3.691552;40.422791;-3.691107;40.42365;-3.69075;40.424719;-3.690284;40.425637;-3.689883;40.426619;-3.689671;40.427534;-3.689442;40.428528;-3.689166;40.42955;-3.688906;40.430433;-3.68864;40.430434;-3.687343;40.429491;-3.687213;40.428587;-3.687436;40.427683;-3.687467;40.426798;-3.687677;40.425896;-3.687733;40.424983;-3.687899;40.423781;-3.68816
40.422747;-3.688266;40.4215;-3.68848;40.420558;-3.688471;40.420001;-3.689481;40.419766;-3.691148;40.419619;-3.692377;40.419354;-3.693802;40.419108;-3.695252;40.418952;-3.696463;40.419217;-3.697696;40.419528;-3.698858;40.419882;-3.700091;40.420038;-3.701299;40.42017;-3.702638;40.420125;-3.703957;40.420422;-3.70518;40.420606;-3.706352;40.421373;-3.707458;40.420612;-3.706366;40.420302;-3.705231;40.420169;-3.703946;40.419963;-3.702786;40.419884;-3.701479;40.419767;-3.70025;40.419312;-3.698801;40.419183;-3.697621;40.418727;-3.696587;40.419066;-3.694748;40.419047;-3.692919;40.418268;-3.693885
40.417259;-3.694101;40.416107;-3.694532;40.415187;-3.694479;40.41428;-3.694105;40.413202;-3.69363;40.412191;-3.693255;40.411251;-3.692956;40.409911;-3.692523;40.408773;-3.692515;40.411312;-3.697212;40.412274;-3.69898;40.412781;-3.699966;40.413488;-3.701529;40.413927;-3.702821;40.414436;-3.704257;40.414989;-3.705971;40.416452;-3.708262;40.416133;-3.709439;40.416589;-3.710658;40.417078;-3.711715;40.418099;-3.711397;40.41928;-3.711571;40.419642;-3.712666;40.420605;-3.712732;40.421799;-3.712789;40.422695;-3.712023;40.423313;-3.711027;40.424166;-3.711468;40.425528;-3.712546;40.426381;-3.713158
40.43654;-3.71532;40.436583;-3.716511;40.437508;-3.716361;40.43842;-3.716353;40.439141;-3.715636;40.439078;-3.714426;40.439986;-3.714048;40.440886;-3.714022;40.441771;-3.713799;40.442368;-3.712892;40.442993;-3.711972;40.443616;-3.711078;40.444172;-3.71007;40.444847;-3.70916;40.445378;-3.708193;40.446023;-3.707333;40.446844;-3.707856;40.446963;-3.70666;40.446917;-3.705454;40.446815;-3.704258;40.447649;-3.703764;40.448588;-3.703691;40.449491;-3.70356;40.450412;-3.703402;40.451354;-3.703273;40.452268;-3.703135;40.45318;-3.703001;40.454079;-3.702943;40.45499;-3.702783;40.45587;-3.70237
40.456719;-3.701933;40.457525;-3.70135;40.458321;-3.700712;40.459035;-3.699917;40.459757;-3.69918;40.460488;-3.698493;40.461311;-3.69799;40.462186;-3.697531;40.462933;-3.696862;40.463697;-3.69623;40.464429;-3.695462;40.464759;-3.694352;40.465116;-3.693225;40.465376;-3.69207;40.465495;-3.690828;40.465599;-3.689651;40.466413;-3.688807;40.467334;-3.688561;40.468226;-3.688331;40.469141;-3.688117;40.470051;-3.687835;40.470954;-3.687617;40.47188;-3.687369;40.472782;-3.687067;40.473685;-3.686806;40.474601;-3.686625;40.475539;-3.686467;40.476446;-3.686225;40.477319;-3.68584;40.478227;-3.685562
40.4666585;-3.6856747;40.4675355;-3.6863056;40.4685762;-3.6867381;40.4694689;-3.6863326;40.4704516;-3.6855595;40.4715197;-3.6844964;40.4723595;-3.6849172;40.4734834;-3.6849131;40.4747261;-3.684638;40.4757417;-3.6844305;40.4772689;-3.6839618;40.4781581;-3.6837433;40.4798521;-3.6834145;40.480817;-3.6832298;40.481935;-3.6830446;40.4831904;-3.6827098;40.4269868;-3.6542862;40.4275841;-3.6554341;40.4283109;-3.656148;40.429427;-3.6571704;40.4304655;-3.6572322;40.431554;-3.6576974;40.4315151;-3.6590294;40.4314719;-3.6606309;40.4318037;-3.6617391;40.4328075;-3.6615746;40.43392;-3.6613174;40.4349676;-3.6612028;40.4361075;-3.6611973;40.4370583;-3.6613145
40.4381886;-3.6613468;40.4392009;-3.6612947;40.4401272;-3.660535;40.4416812;-3.6605276;40.4427688;-3.66076;40.4432816;-3.6619131;40.4431996;-3.6633773;40.4427326;-3.6647417;40.4436514;-3.6652482;40.4445767;-3.6653019;40.4461408;-3.6649158;40.4477818;-3.6644944;40.4487085;-3.6643824;40.4496003;-3.6645349;40.451047;-3.6654761;40.4522561;-3.6656476;40.4531611;-3.6653083;40.4540148;-3.6648396;40.4549854;-3.6645179;40.4561407;-3.6649729;40.4572941;-3.6662356;40.4580764;-3.6671595;40.4587177;-3.6680871;40.4595634;-3.6689443;40.4600933;-3.670149;40.4601452;-3.6715769;40.4601007;-3.6732327;40.460206;-3.6744399;40.4603234;-3.6760027;40.4602934;-3.6772155
40.4066983;-3.68994;40.4078883;-3.6923933;40.4100783;-3.6967733;40.4100533;-3.698685;40.4092383;-3.700035;40.4107083;-3.6979683;40.4108266;-3.6965283;40.41084;-3.69477;40.40902;-3.6999466;40.40987;-3.6991516;40.4113716;-3.6972366;40.4122216;-3.6996516;40.4113516;-3.7001033;40.4103983;-3.7017166;40.4092333;-3.7010216;40.4092966;-3.6998366;40.4075583;-3.6965833;40.4061433;-3.6920066;40.400195;-3.6852;40.3958683;-3.6799716;40.395105;-3.678005;40.3941616;-3.6786433;40.3949066;-3.680915;40.3946516;-3.6786183;40.4017316;-3.6871516;40.410515;-3.7072;40.4105766;-3.7057016;40.410535;-3.7024866;40.4089683;-3.7008216;40.40679;-3.693095
40.4171349;-3.6940737;40.4066983;-3.68994;40.4078883;-3.6923933;40.4100783;-3.6967733;40.4100533;-3.698685;40.4092383;-3.700035;40.4074838;-3.7001934;40.40885;-3.6994216;40.4107083;-3.6979683;40.4108266;-3.6965283;40.41084;-3.69477;40.409928;-3.6994181;40.40902;-3.6999466;40.4074838;-3.7001934;40.4091966;-3.6997716;40.4063357;-3.6990295;40.40904;-3.6997383;40.4074838;-3.7001934;40.40917;-3.69985;40.4073627;-3.7004848;40.409285;-3.6999133;40.4113716;-3.6972366;40.4122216;-3.6996516;40.4120715;-3.7023563;40.4113516;-3.7001033;40.4074838;-3.7001934;40.4114733;-3.7002333;40.4103983;-3.7017166;40.4092333;-3.7010216;40.4092966;-3.6998366
